panel,household,x_hours,y,object,x_occupation,x_eur_per_hour
a_preference_profile_utility,A,39.75,2.4084955960548102,,,
a_preference_profile_utility,A,40.0,2.4059572551120665,,,
a_preference_profile_utility,A,40.25,2.403374966351248,,,
a_preference_profile_utility,A,40.5,2.400747685246158,,,
a_preference_profile_utility,A,40.75,2.398074335617681,,,
a_preference_profile_utility,A,41.0,2.39535380846504,,,
a_preference_profile_utility,A,41.25,2.3925849607460528,,,
a_preference_profile_utility,A,41.5,2.389766614103838,,,
a_preference_profile_utility,A,41.75,2.386897553537234,,,
a_preference_profile_utility,A,42.0,2.383976526012056,,,
a_preference_profile_utility,A,42.25,2.381002239010164,,,
a_preference_profile_utility,A,42.5,2.3779733590131054,,,
a_preference_profile_utility,A,42.75,2.374888509916928,,,
a_preference_profile_utility,A,43.0,2.37174627137456,,,
a_preference_profile_utility,A,43.25,2.368545177061914,,,
a_preference_profile_utility,A,43.5,2.365283712863677,,,
a_preference_profile_utility,A,43.75,2.361960314974461,,,
a_preference_profile_utility,A,44.0,2.3585733679107794,,,
a_preference_profile_utility,A,44.25,2.3551212024289763,,,
a_preference_profile_utility,A,44.5,2.3516020933439843,,,
a_preference_profile_utility,A,44.75,2.3480142572434395,,,
a_preference_profile_utility,A,45.0,2.3443558500913557,,,
a_preference_profile_utility,A,45.25,2.3406249647151727,,,
a_preference_profile_utility,A,45.5,2.336819628169634,,,
a_preference_profile_utility,A,45.75,2.332937798970492,,,
a_preference_profile_utility,A,46.0,2.328977364190614,,,
a_preference_profile_utility,A,46.25,2.3249361364105825,,,
a_preference_profile_utility,A,46.5,2.3208118505153275,,,
a_preference_profile_utility,A,46.75,2.316602160327832,,,
a_preference_profile_utility,A,47.0,2.3123046350702894,,,
a_preference_profile_utility,A,47.25,2.307916755642512,,,
a_preference_profile_utility,A,47.5,2.3034359107066447,,,
a_preference_profile_utility,A,47.75,2.298859392566531,,,
a_preference_profile_utility,A,48.0,2.294184392829269,,,
a_preference_profile_utility,A,48.25,2.289407997835629,,,
a_preference_profile_utility,A,48.5,2.28452718384508,,,
a_preference_profile_utility,A,48.75,2.2795388119601774,,,
a_preference_profile_utility,A,49.0,2.27443962277398,,,
a_preference_profile_utility,A,49.25,2.2692262307229933,,,
a_preference_profile_utility,A,49.5,2.263895118126897,,,
a_preference_profile_utility,A,49.75,2.25844262889493,,,
a_preference_profile_utility,A,50.0,2.252864961877361,,,
a_preference_profile_utility,A,50.25,2.2471581638388605,,,
a_preference_profile_utility,A,50.5,2.241318122028873,,,
a_preference_profile_utility,A,50.75,2.235340556322236,,,
a_preference_profile_utility,A,51.0,2.229221010901244,,,
a_preference_profile_utility,A,51.25,2.2229548454481662,,,
a_preference_profile_utility,A,51.5,2.216537225814866,,,
a_preference_profile_utility,A,51.75,2.209963114133531,,,
a_preference_profile_utility,A,52.0,2.203227258329749,,,
a_preference_profile_utility,A,52.25,2.1963241809960814,,,
a_preference_profile_utility,A,52.5,2.189248167580937,,,
a_preference_profile_utility,A,52.75,2.1819932538439337,,,
a_preference_profile_utility,A,53.0,2.1745532125249443,,,
a_preference_profile_utility,A,53.25,2.166921539169713,,,
a_preference_profile_utility,A,53.5,2.1590914370501846,,,
a_preference_profile_utility,A,53.75,2.151055801112525,,,
a_preference_profile_utility,A,54.0,2.1428072008801515,,,
a_preference_profile_utility,A,54.25,2.134337862232906,,,
a_preference_profile_utility,A,54.5,2.125639647976701,,,
a_preference_profile_utility,A,54.75,2.1167040371105377,,,
a_preference_profile_utility,A,55.0,2.1075221026896163,,,
a_preference_profile_utility,A,55.25,2.098084488174273,,,
a_preference_profile_utility,A,55.5,2.0883813821446147,,,
a_preference_profile_utility,A,55.75,2.07840249124982,,,
a_preference_profile_utility,A,56.0,2.068137011249137,,,
a_preference_profile_utility,A,56.25,2.057573595988345,,,
a_preference_profile_utility,A,56.5,2.0467003241408896,,,
a_preference_profile_utility,A,56.75,2.035504663526745,,,
a_preference_profile_utility,A,57.0,2.0239734328042625,,,
a_preference_profile_utility,A,57.25,2.0120927603104266,,,
a_preference_profile_utility,A,57.5,1.999848039803112,,,
a_preference_profile_utility,A,57.75,1.98722388283456,,,
a_preference_profile_utility,A,58.0,1.974204067458282,,,
a_preference_profile_utility,A,58.25,1.9607714829415563,,,
a_preference_profile_utility,A,58.5,1.9469080701221568,,,
a_preference_profile_utility,A,58.75,1.9325947570106483,,,
a_preference_profile_utility,A,59.0,1.917811389197869,,,
a_preference_profile_utility,A,59.25,1.9025366545806104,,,
a_preference_profile_utility,A,59.5,1.8867480018663343,,,
a_preference_profile_utility,A,59.75,1.8704215522592769,,,
a_preference_profile_utility,A,60.0,1.8535320036646536,,,
a_preference_profile_utility,A,60.25,1.8360525266738967,,,
a_preference_profile_utility,A,60.5,1.8179546515108207,,,
a_preference_profile_utility,A,60.75,1.7992081450250144,,,
a_preference_profile_utility,A,61.0,1.779780876713082,,,
a_preference_profile_utility,A,61.25,1.7596386726289193,,,
a_preference_profile_utility,A,61.5,1.7387451559089155,,,
a_preference_profile_utility,A,61.75,1.7170615724845664,,,
a_preference_profile_utility,A,62.0,1.6945466003806742,,,
a_preference_profile_utility,A,62.25,1.6711561407989777,,,
a_preference_profile_utility,A,62.5,1.6468430889609311,,,
a_preference_profile_utility,A,62.75,1.621557082425151,,,
a_preference_profile_utility,A,63.0,1.595244224299614,,,
a_preference_profile_utility,A,63.25,1.5678467784300614,,,
a_preference_profile_utility,A,63.5,1.5393028332571446,,,
a_preference_profile_utility,A,63.75,1.5095459305872816,,,
a_preference_profile_utility,A,64.0,1.4785046550060852,,,
a_preference_profile_utility,A,64.25,1.4461021790668096,,,
a_preference_profile_utility,A,64.5,1.412255758695518,,,
a_preference_profile_utility,A,64.75,1.376876172452944,,,
a_preference_profile_utility,A,65.0,1.3398670973602187,,,
a_preference_profile_utility,A,65.25,1.3011244129078203,,,
a_preference_profile_utility,A,65.5,1.260535423595329,,,
a_preference_profile_utility,A,65.75,1.2179779888589448,,,
a_preference_profile_utility,A,66.0,1.17331954749197,,,
a_preference_profile_utility,A,66.25,1.1264160215992511,,,
a_preference_profile_utility,A,66.5,1.0771105826872331,,,
a_preference_profile_utility,A,66.75,1.0252322596003456,,,
a_preference_profile_utility,A,67.0,0.9705943645777938,,,
a_preference_profile_utility,A,67.25,0.9129927096067758,,,
a_preference_profile_utility,A,67.5,0.8522035803454536,,,
a_preference_profile_utility,A,67.75,0.7879814290038814,,,
a_preference_profile_utility,A,68.0,0.7200562404819778,,,
a_preference_profile_utility,A,68.25,0.6481305174930739,,,
a_preference_profile_utility,A,68.5,0.5718758200007447,,,
a_preference_profile_utility,A,68.75,0.490928781625044,,,
a_preference_profile_utility,A,69.0,0.40488651017258,,,
a_preference_profile_utility,A,69.25,0.3133012604000699,,,
a_preference_profile_utility,A,69.5,0.2156742436185605,,,
a_preference_profile_utility,A,69.75,0.1114484096068578,,,
a_preference_profile_utility,A,70.0,-0.0,,,
b_employment_margin_unconditional_mass,A,,0.8512569269830625,opportunity mass at employment,,
b_employment_margin_unconditional_mass,A,,0.1487430730169374,opportunity mass at non-employment,,
c_hours_unconditional_mass_density,A,5.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,5.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,5.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,5.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,5.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,5.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,5.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,5.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,6.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,6.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,6.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,6.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,6.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,6.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,6.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,6.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,7.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,7.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,7.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,7.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,7.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,7.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,7.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,7.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,8.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,8.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,8.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,8.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,8.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,8.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,8.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,8.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,9.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,9.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,9.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,9.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,9.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,9.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,9.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,9.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,10.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,10.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,10.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,10.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,10.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,10.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,10.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,10.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,11.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,11.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,11.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,11.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,11.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,11.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,11.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,11.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,12.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,12.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,12.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,12.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,12.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,12.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,12.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,12.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,13.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,13.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,13.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,13.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,13.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,13.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,13.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,13.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,14.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,14.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,14.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,14.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,14.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,14.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,14.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,14.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,15.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,15.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,15.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,15.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,15.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,15.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,15.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,15.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,16.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,16.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,16.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,16.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,16.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,16.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,16.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,16.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,17.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,17.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,17.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,17.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,17.5,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,17.625,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,17.75,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,17.875,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,18.0,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,18.125,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,18.25,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,18.375,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,18.5,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,18.625,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,18.75,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,18.875,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,19.0,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,19.125,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,19.25,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,19.375,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,19.5,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,19.625,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,19.75,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,19.875,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,20.0,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,20.125,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,20.25,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,20.375,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,20.5,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,20.625,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,20.75,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,20.875,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,21.0,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,21.125,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,21.25,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,21.375,0.0063686354883747,,,
c_hours_unconditional_mass_density,A,21.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,21.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,21.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,21.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,22.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,22.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,22.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,22.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,22.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,22.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,22.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,22.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,23.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,23.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,23.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,23.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,23.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,23.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,23.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,23.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,24.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,24.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,24.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,24.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,24.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,24.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,24.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,24.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,25.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,25.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,25.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,25.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,25.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,25.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,25.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,25.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,26.0,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,26.125,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,26.25,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,26.375,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,26.5,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,26.625,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,26.75,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,26.875,0.0053567111747308,,,
c_hours_unconditional_mass_density,A,27.0,0.0053567111747308,,,
